Restaurant ID,Restaurant Name,City,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Aggregate rating,Rating text,Votes
18472418,Punjabi Restaurant,Faridabad,"North Indian, Mughlai",500,No,No,0,Not rated,0
18472426,Standard Chicken Point,Faridabad,Mughlai,500,No,No,0,Not rated,0
18450934,The Grillz & Gravy,Faridabad,"North Indian, Chinese",400,No,No,0,Not rated,0
6025,Cakes 'n Bakes - Park Plaza,Faridabad,Bakery,1000,No,No,3,Average,15
6013,Cafe Bite,Faridabad,Cafe,500,No,No,3.2,Average,19
8153,Cafe Light,Faridabad,"Cafe, Chinese, Fast Food",500,No,No,2.8,Average,8
18471296,Little Cafe,Faridabad,"Fast Food, Beverages",300,No,No,0,Not rated,0
18279477,Momo-Cha,Faridabad,"North Indian, Chinese",450,No,No,2.8,Average,20
18359331,Oregano India,Faridabad,"Fast Food, Chinese, Italian",500,No,No,3.1,Average,11
301151,Sagar Bakery,Faridabad,Bakery,150,No,No,3,Average,11
18204479,Smugglers,Faridabad,North Indian,450,No,Yes,3.1,Average,7
2198,Welcome,Faridabad,"North Indian, Chinese",700,Yes,No,2.9,Average,13
18434243,Giani's,Faridabad,"Ice Cream, Desserts",400,No,No,0,Not rated,0
18273628,Invitation,Faridabad,North Indian,700,No,No,0,Not rated,3
18471262,New Dilight,Faridabad,"North Indian, Mughlai, Chinese",500,No,No,0,Not rated,0
18258480,Chimney,Faridabad,"North Indian, Mughlai, Chinese",800,Yes,Yes,3.3,Average,25
9698,Chopstick,Faridabad,Chinese,300,No,No,3,Average,22
8326,Hot & Tasty Chinese Food,Faridabad,"North Indian, Chinese",450,No,No,2.6,Average,26
18270379,Sanjha Chulha,Faridabad,"North Indian, Mughlai",700,No,Yes,2.9,Average,16
304006,Frontier,Faridabad,Bakery,200,No,No,2.9,Average,7
308957,Oxy Lounge,Faridabad,"North Indian, Chinese, Italian",1500,Yes,Yes,3.1,Average,28
18427216,City Dhaba,Faridabad,"North Indian, Chinese",550,No,No,0,Not rated,0
18433315,Garam Masala,Faridabad,"North Indian, Chinese",400,No,No,0,Not rated,0
8266,Mittal Fast Food,Faridabad,Fast Food,100,No,No,0,Not rated,0
18383469,Al Bake,Faridabad,"North Indian, Chinese",600,No,Yes,3.2,Average,31
1367,Anupam Sweet,Faridabad,"North Indian, South Indian, Chinese, Fast Food, Mithai",400,No,No,3.4,Average,70
9650,Cafe Coffee Day,Faridabad,Cafe,450,No,No,3.3,Average,67
308335,Chicago Pizza,Faridabad,Pizza,600,No,No,2.7,Average,35
18391065,Crispy Crust,Faridabad,"North Indian, Chinese, Fast Food",500,No,Yes,3.4,Average,22
301193,Frontier,Faridabad,Bakery,200,No,No,3.3,Average,17
18107832,Gulab,Faridabad,"North Indian, South Indian, Fast Food, Street Food, Mithai",600,No,Yes,2.6,Average,39
18089254,Hunger Cure Express,Faridabad,"Fast Food, Beverages",500,No,No,3.3,Average,35
312981,Maitre Patissier,Faridabad,Bakery,500,No,No,3.4,Average,35
18082235,Momo-Cha,Faridabad,"Chinese, Fast Food",400,No,No,2.7,Average,32
18138421,Nirula's,Faridabad,"Fast Food, Desserts, Ice Cream, Beverages",950,No,No,2.6,Average,14
18421965,The Grub House,Faridabad,"Cafe, North Indian, Chinese, Continental",600,No,No,2.7,Average,17
303267,Twenty Four Seven,Faridabad,"Fast Food, North Indian",300,No,No,3.4,Average,35
7471,Cafe Parmesan,Faridabad,Italian,1000,No,No,4.5,Excellent,799
18219542,Briosca,Faridabad,"Bakery, Fast Food",400,No,Yes,3.6,Good,62
18355112,Burger Point,Faridabad,"Burger, Fast Food",300,No,Yes,3.5,Good,24
18270895,Cafe Grub Up,Faridabad,"Cafe, American, Mexican, Italian, Thai",900,Yes,No,3.8,Good,134
18313839,Cakes At Bhawanas,Faridabad,Bakery,400,No,No,3.5,Good,26
5005,Chaudhary Bhojnalaya,Faridabad,North Indian,400,No,No,3.6,Good,93
1820,Chickenette,Faridabad,"Raw Meats, North Indian, Chinese, Fast Food",650,No,No,3.7,Good,280
3863,Giani,Faridabad,"Ice Cream, Desserts",400,No,No,3.6,Good,70
9814,Green Chick Chop,Faridabad,"Raw Meats, North Indian, Fast Food",350,No,No,3.5,Good,31
18474912,Hash Stix,Faridabad,Fast Food,250,No,No,3.6,Good,25
18161568,Juice On Go,Faridabad,"Juices, Beverages",150,No,No,3.5,Good,18
18416829,Keventers,Faridabad,Beverages,400,No,No,3.6,Good,27
18400756,MD's Kebabs & Curries,Faridabad,"North Indian, Mughlai, Chinese",750,No,Yes,3.8,Good,27
301177,Perfect Bake,Faridabad,"Bakery, Fast Food",400,No,No,3.5,Good,39
6161,Perfect Bake,Faridabad,"Bakery, Fast Food",400,No,No,3.6,Good,126
2565,Sethi's Delicacy,Faridabad,"Fast Food, Bakery",150,No,No,3.8,Good,75
3866,Subway,Faridabad,"American, Fast Food, Salad, Healthy Food",500,No,No,3.5,Good,143
18250288,Cafí© Bogchi,Faridabad,"Cafe, Italian, Mexican, Continental",650,No,Yes,4.1,Very Good,153
1430,Ashoka Restaurant,Faridabad,North Indian,400,No,No,2.9,Average,43
18393702,Baskin Robbins,Faridabad,Ice Cream,300,No,Yes,2.9,Average,4
6152,China Hot Pot,Faridabad,"Chinese, Fast Food",400,No,No,2.5,Average,25
306962,Handi Chhadeyan Di,Faridabad,North Indian,400,No,No,3.1,Average,26
18445360,Hungrill,Faridabad,"North Indian, Chinese, Continental",500,No,No,3,Average,4
6150,Kant Khana Khazana,Faridabad,North Indian,250,No,No,3.4,Average,22
18421024,Open Yard,Faridabad,"North Indian, Chinese, Continental",800,Yes,No,3.3,Average,14
18471260,Recipe Badshah,Faridabad,North Indian,300,No,No,3.1,Average,8
18367316,The Chai Cafe,Faridabad,"Cafe, Chinese",400,No,No,3.1,Average,8
18466931,Apna Restaurant,Faridabad,North Indian,400,No,No,0,Not rated,0
18466420,Chaudhary Chaap & Chinese,Faridabad,"Chinese, North Indian",300,No,No,0,Not rated,0
18464607,Chings Chinese,Faridabad,Chinese,300,No,No,0,Not rated,0
18464631,Food On Wheels,Faridabad,Chinese,300,No,No,0,Not rated,0
301170,Gulshan Hotel,Faridabad,North Indian,250,No,No,0,Not rated,2
18466939,Maa Kali Foods,Faridabad,Chinese,250,No,No,0,Not rated,0
18380180,The Street Kitchen,Faridabad,"North Indian, Chinese",400,No,No,0,Not rated,0
18466407,United Kitchen,Faridabad,Fast Food,500,No,No,0,Not rated,0
304001,Eat N Treat,Faridabad,"Chinese, North Indian",400,No,No,2.8,Average,20
8319,Hotel Ekant,Faridabad,"North Indian, Mughlai, Chinese",700,No,No,2.7,Average,39
303871,Momo-Cha,Faridabad,"North Indian, Chinese",600,No,Yes,2.7,Average,56
8321,Paradise Inn,Faridabad,"North Indian, Mughlai, Chinese",500,No,No,2.7,Average,43
311047,Red Chilli,Faridabad,Chinese,300,No,No,2.8,Average,9
8320,Shiv Restaurant,Faridabad,North Indian,400,No,No,2.7,Average,20
8308,Sohan Sweets & Namkeen,Faridabad,Mithai,100,No,No,3.2,Average,41
18303717,The Binge Box Cafe,Faridabad,Cafe,500,No,No,3.4,Average,18
304004,Tmos Moving Feast,Faridabad,"Chinese, North Indian",700,No,Yes,3.3,Average,76
18472625,Tmos Cafe Corner,Faridabad,Cafe,700,Yes,Yes,0,Not rated,1
18420432,Parkash Dhaba,Faridabad,"North Indian, Chinese",200,No,No,3,Average,6
9824,Sanjha Chulha,Faridabad,"North Indian, Mughlai",700,No,Yes,3.3,Average,219
8029,Hareram Bikanerzaika,Faridabad,"Mithai, Street Food",200,No,No,2.8,Average,11
312788,Kulcha Paaji,Faridabad,Street Food,100,No,No,3.1,Average,12
309672,Shree Bikaner Misthan Bhandar,Faridabad,"Street Food, South Indian, Mithai",350,No,No,2.8,Average,13
18359861,"The Hub - Gourmet, Bakers & More",Faridabad,"Bakery, Fast Food",200,No,No,3,Average,7
18439547,Anand Dhaba,Faridabad,North Indian,200,No,No,0,Not rated,1
18241538,Bikaneri Sweets & Restaurant,Faridabad,"Mithai, North Indian",250,No,No,0,Not rated,0
18452730,Delicieux Ice Cream Rolls,Faridabad,"Ice Cream, Desserts, Beverages",400,No,No,0,Not rated,1
18317486,Flying Tandoor,Faridabad,"North Indian, Fast Food",300,No,No,0,Not rated,3
18432933,Food Station,Faridabad,"North Indian, Mughlai, Chinese",400,No,No,0,Not rated,0
18452267,Grub Hub,Faridabad,Asian,500,No,No,0,Not rated,1
18466980,Punjabi Chulha,Faridabad,North Indian,300,No,No,0,Not rated,3
18469937,Purani Dilli Da Swad,Faridabad,"Street Food, Fast Food",100,No,No,0,Not rated,2
18466937,The BBQ Garden,Faridabad,"North Indian, Seafood",700,Yes,No,0,Not rated,0
18433879,The Chaiwalas,Faridabad,Cafe,300,No,No,0,Not rated,0
18369105,Funk House Cafe,Faridabad,"Cafe, Italian, Salad",650,No,Yes,2.6,Average,15
18133473,Shiksha Fast Food,Faridabad,"Fast Food, Chinese",200,No,No,2.9,Average,5
18458540,Hungry Head,Faridabad,"Street Food, Fast Food",200,No,No,0,Not rated,0
18482753,Tandoori Hut,Faridabad,North Indian,400,No,No,0,Not rated,0
8167,Lalit Kathi Rolls Momos,Faridabad,Fast Food,100,No,No,3.1,Average,9
18463990,Tamasha In Tafree,Faridabad,Cafe,600,No,No,0,Not rated,3
18353030,Oh My!,Faridabad,"Chinese, Fast Food",300,No,No,0,Not rated,2
18420465,Butter & Grace,Faridabad,"North Indian, Chinese, Italian, Fast Food",700,No,Yes,3.1,Average,7
309656,Green Chick Chop,Faridabad,"Raw Meats, North Indian, Fast Food",350,No,No,3.1,Average,9
305235,Snacks Bar,Faridabad,Chinese,350,No,No,2.9,Average,4
309654,Ahata,Faridabad,North Indian,500,No,No,0,Not rated,1
18480389,Fritrolla,Faridabad,Desserts,300,No,No,0,Not rated,0
18446428,KitchenYard,Faridabad,North Indian,300,No,No,0,Not rated,0
4462,Meghansh Bakery,Faridabad,"Bakery, Desserts",200,No,No,0,Not rated,2
18469962,Oh My !,Faridabad,"North Indian, Chinese",300,No,No,0,Not rated,1
18380284,The Dark Hour - Kitchen,Faridabad,Italian,350,No,No,0,Not rated,1
1414,Anupama Sweets & Family Restaurant,Faridabad,"Mithai, North Indian, South Indian, Chinese, Fast Food",400,No,Yes,2.7,Average,28
304112,Shree Rathnam,Faridabad,"South Indian, North Indian, Chinese",800,No,No,2.7,Average,29
18472443,Bikaner Misthan Bhandar,Faridabad,"Mithai, Street Food, Fast Food",150,No,No,0,Not rated,0
18456807,King's Kitchen,Faridabad,"North Indian, Mughlai, Chinese",400,No,No,0,Not rated,1
18471284,Muradabadi Chicken Biryani Corner,Faridabad,Mughlai,500,No,No,0,Not rated,0
18471328,The Black Kettle,Faridabad,"Fast Food, Beverages",100,No,No,0,Not rated,0
18204478,Desi Tadka,Faridabad,"North Indian, Mughlai, Chinese",500,No,No,3,Average,6
18444264,Destination Live,Faridabad,"North Indian, Mughlai, Chinese",500,Yes,No,3.3,Average,12
9224,Kay's Bake Land,Faridabad,"Bakery, Desserts",150,No,No,3.1,Average,19
8054,Kay's Food Land,Faridabad,"Bakery, Desserts",100,No,No,3.1,Average,14
304114,Laziz Restaurant,Faridabad,"North Indian, Mughlai",600,No,No,2.8,Average,11
1413,Le Chef Restro Bar,Faridabad,"North Indian, Chinese",1000,Yes,No,2.7,Average,70
1715,Republic of Chicken,Faridabad,"Raw Meats, Fast Food",400,No,No,3.1,Average,18
4464,Tanishka Restaurant & Caterers,Faridabad,"North Indian, Chinese",300,No,No,2.9,Average,14
5010,The Tandoori Times,Faridabad,North Indian,500,No,No,2.7,Average,48
301127,Twist of Italy,Faridabad,"Chinese, Fast Food",350,No,No,3.6,Good,52
9233,Aggarwal Sweets And Caterers,Faridabad,"Mithai, Street Food",100,No,No,0,Not rated,1
18471246,Biryani Bot,Faridabad,Biryani,200,No,No,0,Not rated,0
18446082,Cafí© Kitchen,Faridabad,"North Indian, Chinese",300,No,No,0,Not rated,0
18396398,Evergreen Sweets & Restaurant,Faridabad,"North Indian, South Indian, Chinese, Fast Food",400,No,No,0,Not rated,2
18471244,Magic Spice Wok,Faridabad,"Chinese, Fast Food",300,No,No,0,Not rated,0
18367078,Magical Momos,Faridabad,Chinese,350,No,No,0,Not rated,0
18469976,Sam's Bake Shop,Faridabad,"Bakery, Fast Food",200,No,No,0,Not rated,1
18381643,Shri Bikaner Misthan Bhandar,Faridabad,"Mithai, Street Food",100,No,No,0,Not rated,0
18471327,Tasty Dhaba Family Restaurant,Faridabad,"North Indian, Mughlai",400,No,No,0,Not rated,0
18469936,U & I,Faridabad,"North Indian, Chinese",500,No,No,0,Not rated,0
18433895,Cravings,Faridabad,"North Indian, Mughlai, Chinese",500,No,No,3,Average,4
313089,Evergreen Tandoori Night,Faridabad,North Indian,550,No,No,0,Not rated,3
18349251,Prelibato,Faridabad,"Italian, North Indian",400,No,No,0,Not rated,0
18344478,Aravali Owls,Faridabad,"North Indian, Chinese",600,No,No,0,Not rated,0
18089775,Chicken Inn Family Meat Shop,Faridabad,"Raw Meats, Fast Food",300,No,No,0,Not rated,1
18424179,Mother's Kitchen,Faridabad,"North Indian, Chinese",300,No,No,0,Not rated,0
309632,Domino's Pizza,Faridabad,"Pizza, Fast Food",700,No,No,2.9,Average,10
312874,Green Chick Chop,Faridabad,"Raw Meats, North Indian, Fast Food",350,No,No,3.1,Average,5
18107870,Punjabi Culture,Faridabad,"North Indian, Mughlai",500,No,No,2.9,Average,4
18237362,Three Olives,Faridabad,"Italian, Fast Food",550,No,No,2.9,Average,4
18277177,Aggarwal's Bikaner Mishthan Bhandar,Faridabad,"Mithai, South Indian, Chinese, Street Food",100,No,No,0,Not rated,0
18345740,Aravalli Owls,Faridabad,"North Indian, Chinese, Mughlai",400,No,No,0,Not rated,0
18472651,Chatny Delight,Faridabad,Fast Food,100,No,No,0,Not rated,1
313076,Harmann Restaurant,Faridabad,"North Indian, South Indian, Chinese",350,No,No,0,Not rated,3
18380159,Kulcha King,Faridabad,North Indian,100,No,No,0,Not rated,2
18377907,Royal Bakers,Faridabad,Bakery,200,No,No,0,Not rated,0
18292444,Touch of Spice,Faridabad,"Chinese, North Indian",600,No,No,0,Not rated,0
307084,Hunger Cure,Faridabad,"Fast Food, Chinese",700,No,No,3.2,Average,47
305618,Sanjha Chulha,Faridabad,"North Indian, Mughlai",700,No,Yes,2.5,Average,79
307803,Queens Cakes,Faridabad,Bakery,200,No,No,3.5,Good,29
18419654,Sri Meenakshi South Indian Food,Faridabad,South Indian,250,No,No,0,Not rated,1
18471285,Sardar A Pure Meat Shop,Faridabad,"Raw Meats, Fast Food, North Indian",150,No,No,0,Not rated,0
313040,Invitation Restaurant,Faridabad,"North Indian, South Indian, Chinese, Fast Food",500,No,Yes,2.7,Average,17
17982346,Kaushik Bakery,Faridabad,Bakery,200,No,No,3,Average,9
18204501,Rama Vaishnav Bhojnalaya,Faridabad,"North Indian, Chinese",250,No,No,3,Average,7
1823,Shiv Saras Vyanjan,Faridabad,Mithai,100,No,No,2.9,Average,5
6143,Shree Bikaner Misthan Bhandar,Faridabad,"Mithai, Bakery, Street Food, Chinese, South Indian",300,No,No,3,Average,8
8297,Shree Bikaner Misthan Bhandar,Faridabad,"Mithai, Street Food",150,No,No,3.1,Average,15
8318,Standard Family Restaurant,Faridabad,North Indian,450,No,No,2.9,Average,16
18458631,The Hunger End,Faridabad,"North Indian, Chinese",500,No,No,3,Average,4
18382355,Pizza Express,Faridabad,"Pizza, Fast Food",400,No,No,0,Not rated,1
312842,Anupam Sweets & Restaurant,Faridabad,"North Indian, Chinese, Fast Food",450,No,Yes,3,Average,10
312084,Caramel,Faridabad,"North Indian, Chinese, Continental",600,No,No,2.9,Average,9
18247033,Chaska Restaurant,Faridabad,"North Indian, Chinese",650,No,No,3.2,Average,24
18126118,Club Pizzeria,Faridabad,Pizza,550,No,Yes,3.4,Average,19
18429393,Gupha,Faridabad,"North Indian, Chinese",500,No,No,2.9,Average,8
18241905,Indian Gourmet,Faridabad,"North Indian, Chinese, Raw Meats",450,No,No,3,Average,8
18425750,Tandoori Zaaika's,Faridabad,"North Indian, Chinese",500,No,Yes,3.2,Average,39
18261694,TCD Cake & Bake,Faridabad,"Bakery, Fast Food",300,No,No,3.1,Average,10
18365998,The Grill Darbar,Faridabad,"North Indian, Mughlai, Chinese",500,No,No,3.3,Average,17
18273572,Urban Cuisine,Faridabad,"North Indian, Chinese, Mughlai",500,No,Yes,3.4,Average,37
18363078,Mister Mughal,Faridabad,Mughlai,600,No,Yes,3.5,Good,33
18356019,The Hub,Faridabad,"Bakery, Fast Food",200,No,No,3.1,Average,9
312688,Bake Your Dreamz,Faridabad,"Bakery, Desserts",800,No,No,0,Not rated,3
18381668,Green Chilly Chinese Food,Faridabad,Chinese,300,No,No,0,Not rated,2
18287397,Mom's Kitchen,Faridabad,North Indian,450,No,No,0,Not rated,1
18294253,The Baking Treats N More,Faridabad,Bakery,300,No,No,0,Not rated,0
18471304,Twin Brothers,Faridabad,Fast Food,150,No,No,0,Not rated,0
8026,Aggarwal Sweets Centre,Faridabad,"Mithai, Street Food, Chinese",100,No,No,2.9,Average,4
18265697,Bawarchi,Faridabad,"North Indian, Chinese, Mughlai",550,No,No,3,Average,14
307151,D ART of Flavour,Faridabad,"North Indian, Chinese",500,No,No,2.8,Average,13
18107844,Italia Cafe by Aura,Faridabad,"Fast Food, Beverages",400,No,No,2.8,Average,5
18337896,Pizza Street,Faridabad,"Fast Food, Pizza",550,No,Yes,2.6,Average,12
18261699,Rock Cafe,Faridabad,"North Indian, Chinese, South Indian",550,No,No,3,Average,8
18306531,Sardaar Ji Chaap & Rolls,Faridabad,North Indian,300,No,No,3.1,Average,7
303571,Spice Wok,Faridabad,"North Indian, Chinese",600,No,No,3.1,Average,18
8099,Vrindavan Sweets & Restaurant,Faridabad,"North Indian, Chinese, South Indian, Fast Food",350,No,No,3,Average,22
18477428,Yummy Cake,Faridabad,Bakery,400,No,No,3,Average,4
8037,Bikaner Sweets & Bakers,Faridabad,"Mithai, Street Food",100,No,No,0,Not rated,0
18471308,Burger Xpress,Faridabad,"Fast Food, Chinese, Burger",300,No,No,0,Not rated,0
18471318,Da Pizza Zone,Faridabad,Italian,500,No,No,0,Not rated,0
18471320,Finger Licious,Faridabad,Fast Food,300,No,No,0,Not rated,0
18460293,Med E Taste,Faridabad,Mediterranean,500,No,No,0,Not rated,3
18446418,Punjabii Tandoor,Faridabad,"North Indian, Mughlai",500,No,No,0,Not rated,3
9496,Shankar Sweets,Faridabad,"Mithai, Street Food",100,No,No,0,Not rated,0
312967,Tasty Bites,Faridabad,"South Indian, Chinese, North Indian",200,No,No,0,Not rated,2
18449815,The Street- Curries & Grills,Faridabad,"North Indian, Mughlai, Continental",600,No,No,0,Not rated,1
2680,Bakers Delight - The Atrium,Faridabad,"Bakery, Desserts",700,No,No,3,Average,10
2679,On The Rocks - The  Atrium,Faridabad,Finger Food,1400,Yes,No,3.1,Average,18
8417,World Cafe - Vibe by The LaLiT Traveller,Faridabad,"North Indian, Continental, Chinese",1900,Yes,No,3.3,Average,56
309757,Chaudhary Ke Mashhoor Paranthe,Ghaziabad,North Indian,150,No,No,2.8,Average,14
307903,Thakur Bakers,Ghaziabad,Bakery,150,No,No,3,Average,6
313502,FoodByMom,Ghaziabad,North Indian,300,No,Yes,3.6,Good,161
18409175,Mr. Brown,Ghaziabad,"Fast Food, Cafe, Desserts, Bakery",500,No,Yes,3.9,Good,52
18456342,Mitalis Kitchen,Ghaziabad,North Indian,350,No,No,0,Not rated,1
18244229,The Big Scoop,Ghaziabad,Ice Cream,250,No,No,0,Not rated,0
300713,9 Mars Lounge,Ghaziabad,"North Indian, Chinese",2500,Yes,No,2.5,Average,184
8623,Barista,Ghaziabad,Cafe,650,No,Yes,3.4,Average,33
1318,Baskin Robbins,Ghaziabad,Ice Cream,300,No,Yes,3.3,Average,27
311523,Burger King,Ghaziabad,"Burger, Fast Food",500,No,Yes,3.4,Average,327
8590,Cafe Coffee Day,Ghaziabad,Cafe,450,No,No,3.2,Average,63
8583,Chinese X'Press,Ghaziabad,Chinese,600,No,No,2.9,Average,16
300756,Cinch,Ghaziabad,"North Indian, Chinese, Continental",1500,Yes,No,2.6,Average,92
4239,Costa Coffee,Ghaziabad,Cafe,600,No,No,3.3,Average,60
18168161,Domino's Pizza,Ghaziabad,"Pizza, Fast Food",700,No,No,3.2,Average,17
18381223,Dosa X'press,Ghaziabad,South Indian,500,No,No,3,Average,6
18034077,Kebab Xpress,Ghaziabad,"North Indian, Mughlai",600,No,No,2.7,Average,14
3824,Let's Noodle,Ghaziabad,Chinese,700,No,Yes,2.6,Average,181
2572,McDonald's,Ghaziabad,"Fast Food, Burger",500,No,Yes,3.3,Average,150
8595,Mx Corn,Ghaziabad,Fast Food,100,No,No,3.1,Average,7
309702,Dunkin' Donuts,Ghaziabad,"Burger, Desserts, Fast Food",600,No,Yes,3.6,Good,252
8601,Haldiram's,Ghaziabad,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,No,No,3.6,Good,187
1683,Pind Balluchi,Ghaziabad,"North Indian, Mughlai",1000,Yes,Yes,1.8,Poor,322
301670,Maini Restaurant,Ghaziabad,"North Indian, Fast Food",400,No,No,3.3,Average,114
17953902,The Dosa King,Ghaziabad,"South Indian, North Indian, Chinese",550,No,Yes,3.2,Average,80
130409,Baba Au Rhum,Goa,"Italian, French, Cafe",800,No,No,4.5,Excellent,280
130275,Burger Factory,Goa,Fast Food,1100,No,No,4.8,Excellent,415
130332,Club Cubana,Goa,Finger Food,2000,No,No,4.4,Very Good,646
130230,Curlies,Goa,"Continental, North Indian, Italian, Seafood, Goan",1500,No,No,3.5,Good,1681
16519268,La Plage,Goa,"Seafood, French",800,No,No,4.6,Excellent,302
16512186,St. Anthony's,Goa,"North Indian, Chinese, Continental, Goan, Seafood",1100,No,No,3.8,Good,911
16512333,Britto's Bar & Restaurant,Goa,"North Indian, Continental, Chinese, Seafood",1400,No,No,4.3,Very Good,2191
16512336,Fat Fish,Goa,"North Indian, Continental, Goan",1000,No,No,4.2,Very Good,856
16519168,Martin's Corner,Goa,"Goan, Seafood, Chinese, North Indian",1600,No,No,4.4,Very Good,1115
130021,Infantaria,Goa,"Italian, Continental, Goan",800,No,No,3.7,Good,1221
130567,Souza Lobo,Goa,"North Indian, Continental, Goan",1300,No,No,4.3,Very Good,918
130008,Fisherman's Cove,Goa,"Goan, North Indian, Chinese",700,No,No,3.8,Good,601
16519267,Calamari,Goa,"Goan, Seafood, Chinese",800,No,No,4.2,Very Good,414
130535,The Fisherman's Wharf,Goa,"Continental, Goan, Seafood, North Indian",1100,No,No,4.6,Excellent,555
130699,LPK Waterfront,Goa,Finger Food,1500,No,No,3.7,Good,516
16512168,Ritz Classic,Goa,"Goan, Seafood, North Indian",600,No,No,4.5,Excellent,840
130888,The Black Sheep Bistro,Goa,"Seafood, Continental, European, German",1500,No,No,4.7,Excellent,681
16519231,Cafe Al Fresco by Cantina Bodega,Goa,Cafe,800,No,No,4.3,Very Good,265
16541849,The Fisherman's Wharf,Goa,"Continental, Goan, Seafood, North Indian",1100,No,No,4.4,Very Good,323
18022206,Antares,Goa,Seafood,2000,No,No,4.2,Very Good,367
18396451,K Lab,Gurgaon,"Cafe, Beverages",350,No,No,3.4,Average,16
18237941,Pind Balluchi,Gurgaon,"North Indian, Mughlai",800,Yes,Yes,2.7,Average,80
2787,Punjab Grill,Gurgaon,"North Indian, Mughlai",2000,Yes,Yes,4.3,Very Good,1887
